date,wday,month,year,CASHBACK_STORE_1,type_Cultural,type_National,type_Religious,type_Sporting,is_weekend,item_id,cnt,sell_price
2015-07-28,4,7,2015,0,0,0,0,0,0,STORE_1_325,11,1.25
2015-07-28,4,7,2015,0,0,0,0,0,0,STORE_1_065,1,3.54
2015-07-28,4,7,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-07-28,4,7,2015,0,0,0,0,0,0,STORE_1_339,7,0.8
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_727,7,3.33
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_714,42,1.58
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_587,18,2.48
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_586,29,1.68
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_584,0,1.0
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_547,12,0.2
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_555,18,1.68
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_252,26,1.58
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_090,44,1.38
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_325,0,1.25
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_065,0,3.54
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-07-29,5,7,2015,0,0,0,0,0,0,STORE_1_339,7,0.8
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_727,2,3.33
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_714,46,1.58
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_587,20,2.48
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_586,38,1.68
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_584,12,1.0
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_555,12,1.68
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_547,4,0.2
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_339,4,0.8
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_252,16,1.58
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_090,51,1.38
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_325,2,1.25
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_065,0,3.54
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-07-30,6,7,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_727,11,3.33
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_714,44,1.58
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_587,31,2.48
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_586,48,1.68
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_584,1,1.0
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_555,29,1.68
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_547,21,0.2
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_252,32,1.58
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_065,2,3.54
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_339,8,0.8
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_376,1,2.0
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_090,90,1.38
2015-07-31,7,7,2015,0,0,0,0,0,0,STORE_1_325,8,1.25
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_727,4,3.33
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_714,49,1.58
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_587,24,2.48
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_586,30,1.68
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_584,1,1.0
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_547,6,0.2
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_555,24,1.68
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_252,23,1.58
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_090,110,1.38
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_376,0,2.0
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_325,8,1.25
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_065,0,3.54
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_064,7,2.68
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_339,3,0.8
2015-08-01,1,8,2015,0,0,0,0,0,1,STORE_1_546,0,5.98
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_547,17,0.2
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_727,18,3.33
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_714,43,1.58
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_587,46,2.48
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_586,63,1.68
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_584,0,1.0
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_555,34,1.68
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_546,0,5.98
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_252,48,1.58
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_090,96,1.38
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_376,0,2.0
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_325,0,1.25
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_065,1,3.54
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_064,3,2.68
2015-08-02,2,8,2015,1,0,0,0,0,1,STORE_1_339,1,0.8
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_727,2,3.33
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_714,24,1.58
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_587,32,2.48
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_586,46,1.68
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_584,5,1.0
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_555,20,1.68
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_547,37,0.2
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_252,28,1.58
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_090,50,1.38
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_376,1,2.0
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_325,10,1.25
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-03,3,8,2015,1,0,0,0,0,0,STORE_1_339,2,0.8
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_555,25,1.68
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_727,0,3.33
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_714,28,1.58
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_587,39,2.48
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_586,31,1.68
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_584,0,1.0
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_547,30,0.2
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_339,5,0.8
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_252,16,1.58
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_090,58,1.38
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_325,2,1.25
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_065,0,3.54
2015-08-04,4,8,2015,0,0,0,0,0,0,STORE_1_064,1,2.68
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_714,24,1.58
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_587,18,2.48
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_586,32,1.68
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_584,3,1.0
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_555,25,1.68
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_547,1,0.2
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_727,5,3.33
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_252,21,1.58
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_090,68,1.38
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_325,3,1.25
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_065,0,3.54
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-05,5,8,2015,1,0,0,0,0,0,STORE_1_339,1,0.8
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_727,8,3.33
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_714,25,1.58
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_587,28,2.48
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_586,36,1.68
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_584,3,1.0
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_555,20,1.68
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_547,35,0.2
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_252,17,1.58
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_090,59,1.38
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_325,21,1.25
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-06,6,8,2015,1,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_547,10,0.2
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_714,17,1.58
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_587,22,2.48
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_586,25,1.68
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_584,1,1.0
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_555,14,1.68
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_727,7,3.33
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_252,27,1.58
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_065,0,3.54
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_090,123,1.38
2015-08-07,7,8,2015,0,0,0,0,0,0,STORE_1_325,9,1.25
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_727,12,3.33
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_714,24,1.58
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_587,29,2.48
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_586,38,1.68
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_584,0,1.0
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_547,22,0.2
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_555,22,1.68
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_252,22,1.58
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_090,101,1.38
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_376,2,2.0
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_325,13,1.25
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_065,0,3.54
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_064,0,2.68
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_339,0,0.8
2015-08-08,1,8,2015,1,0,0,0,0,1,STORE_1_546,0,5.98
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_547,13,0.2
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_727,11,3.33
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_714,28,1.58
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_587,43,2.48
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_586,49,1.68
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_584,2,1.0
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_555,23,1.68
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_546,0,5.98
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_252,19,1.58
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_090,90,1.38
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_376,0,2.0
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_325,14,1.25
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_065,0,3.54
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_064,0,2.68
2015-08-09,2,8,2015,1,0,0,0,0,1,STORE_1_339,0,0.8
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_727,0,3.33
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_714,17,1.58
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_587,30,2.48
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_586,38,1.68
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_584,0,1.0
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_555,13,1.68
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_547,6,0.2
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_252,22,1.58
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_090,38,1.38
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_376,2,2.0
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_325,3,1.25
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-10,3,8,2015,0,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_555,24,1.68
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_727,0,3.33
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_714,34,1.58
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_587,31,2.48
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_586,37,1.68
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_584,0,1.0
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_547,10,0.2
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_252,29,1.58
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_090,70,1.38
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_325,8,1.25
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_065,0,3.54
2015-08-11,4,8,2015,1,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_714,30,1.58
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_587,26,2.48
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_586,33,1.68
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_584,1,1.0
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_555,12,1.68
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_547,13,0.2
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_727,3,3.33
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_252,19,1.58
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_090,33,1.38
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_376,1,2.0
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_325,12,1.25
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_064,1,2.68
2015-08-12,5,8,2015,1,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_727,3,3.33
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_714,25,1.58
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_587,29,2.48
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_586,37,1.68
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_584,2,1.0
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_555,13,1.68
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_547,6,0.2
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_252,25,1.58
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_090,36,1.38
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_376,3,2.0
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_325,11,1.25
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_065,0,3.54
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-13,6,8,2015,0,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_547,73,0.2
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_714,39,1.58
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_587,30,2.48
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_586,47,1.68
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_584,4,1.0
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_555,31,1.68
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_727,7,3.33
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_252,45,1.58
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_090,90,1.38
2015-08-14,7,8,2015,1,0,0,0,0,0,STORE_1_325,7,1.25
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_727,6,3.33
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_714,31,1.58
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_587,33,2.48
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_586,63,1.68
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_584,1,1.0
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_547,31,0.2
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_555,30,1.68
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_252,35,1.58
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_090,108,1.38
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_376,0,2.0
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_325,10,1.25
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_065,0,3.54
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_064,1,2.68
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_339,0,0.8
2015-08-15,1,8,2015,1,0,0,0,0,1,STORE_1_546,0,5.98
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_547,28,0.2
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_727,12,3.33
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_714,42,1.58
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_587,50,2.48
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_586,54,1.68
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_584,1,1.0
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_555,40,1.68
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_546,0,5.98
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_252,47,1.58
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_090,112,1.38
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_376,0,2.0
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_325,14,1.25
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_065,0,3.54
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_064,0,2.68
2015-08-16,2,8,2015,0,0,0,0,0,1,STORE_1_339,0,0.8
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_727,9,3.33
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_714,38,1.58
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_587,36,2.48
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_586,30,1.68
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_584,1,1.0
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_555,16,1.68
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_547,21,0.2
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_252,34,1.58
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_090,60,1.38
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_325,5,1.25
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-17,3,8,2015,0,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_555,35,1.68
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_727,5,3.33
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_714,25,1.58
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_587,20,2.48
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_586,34,1.68
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_584,0,1.0
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_547,16,0.2
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_252,22,1.58
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_090,57,1.38
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_376,1,2.0
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_325,0,1.25
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-18,4,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_714,7,1.58
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_587,21,2.48
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_586,36,1.68
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_584,0,1.0
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_555,23,1.68
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_547,26,0.2
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_727,7,3.33
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_252,17,1.58
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_090,42,1.38
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_325,7,1.25
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
2015-08-19,5,8,2015,0,0,0,0,0,0,STORE_1_339,0,0.8
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_727,1,3.33
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_714,28,1.58
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_587,14,2.48
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_586,17,1.68
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_584,3,1.0
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_555,16,1.68
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_547,12,0.2
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_546,0,5.98
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_252,9,1.58
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_090,55,1.38
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_376,0,2.0
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_325,9,1.25
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_065,1,3.54
2015-08-20,6,8,2015,0,0,0,0,0,0,STORE_1_064,0,2.68
